module,rank,record id,file name,mount pt,fs type,LUSTRE_COMP1_EXT_END,LUSTRE_COMP1_EXT_START,LUSTRE_COMP1_FLAGS,LUSTRE_COMP1_MIRROR_ID,LUSTRE_COMP1_OST_ID_0,LUSTRE_COMP1_POOL_NAME,LUSTRE_COMP1_STRIPE_COUNT,LUSTRE_COMP1_STRIPE_PATTERN,LUSTRE_COMP1_STRIPE_SIZE,LUSTRE_NUM_COMPONENTS,LUSTRE_NUM_STRIPES
LUSTRE,0,10958985201912166158,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000000,/work,lustre,-1,0,0,0,99,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,1,7309025731585782367,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000001,/work,lustre,-1,0,0,0,106,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,10,13373396268099963021,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000010,/work,lustre,-1,0,0,0,99,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,100,6389644722001600987,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000100,/work,lustre,-1,0,0,0,98,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,101,10308927741582521211,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000101,/work,lustre,-1,0,0,0,97,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,102,3028089246175849513,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000102,/work,lustre,-1,0,0,0,103,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,103,13831795965892349591,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000103,/work,lustre,-1,0,0,0,96,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,104,15707461802912085705,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000104,/work,lustre,-1,0,0,0,102,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,105,9340896373515440841,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000105,/work,lustre,-1,0,0,0,99,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,106,1751154481114694711,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000106,/work,lustre,-1,0,0,0,102,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,107,18116438834912764062,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000107,/work,lustre,-1,0,0,0,105,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,108,4530758129818169853,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000108,/work,lustre,-1,0,0,0,99,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,109,17296344468878496270,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000109,/work,lustre,-1,0,0,0,105,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,11,14447120043586324325,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000011,/work,lustre,-1,0,0,0,99,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,110,10742768126189520976,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000110,/work,lustre,-1,0,0,0,104,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,111,15056730467381614244,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000111,/work,lustre,-1,0,0,0,104,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,112,12813591807033273509,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000112,/work,lustre,-1,0,0,0,97,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,113,17739138999351915893,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000113,/work,lustre,-1,0,0,0,97,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,114,5394890923583401374,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000114,/work,lustre,-1,0,0,0,101,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,115,18361341611669156330,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000115,/work,lustre,-1,0,0,0,96,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,116,6156737976470136567,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000116,/work,lustre,-1,0,0,0,96,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,117,4997628859085525758,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000117,/work,lustre,-1,0,0,0,105,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,118,8068535294578009754,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000118,/work,lustre,-1,0,0,0,106,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,119,1356086805998133518,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000119,/work,lustre,-1,0,0,0,102,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,12,18257414924095016018,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000012,/work,lustre,-1,0,0,0,96,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,120,10790495421408699599,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000120,/work,lustre,-1,0,0,0,102,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,121,16933145044399965962,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000121,/work,lustre,-1,0,0,0,100,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,122,2126855640034176810,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000122,/work,lustre,-1,0,0,0,96,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,123,2189419792986221266,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000123,/work,lustre,-1,0,0,0,107,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,124,1836144585362734468,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000124,/work,lustre,-1,0,0,0,107,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,125,6460067989967867083,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000125,/work,lustre,-1,0,0,0,106,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,126,5271811584946823065,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000126,/work,lustre,-1,0,0,0,106,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,127,12735464853211059322,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000127,/work,lustre,-1,0,0,0,107,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,13,14668729679087272084,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000013,/work,lustre,-1,0,0,0,99,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,14,4296598096686910331,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000014,/work,lustre,-1,0,0,0,101,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,15,9678176562847163522,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000015,/work,lustre,-1,0,0,0,100,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,16,17789241180272777370,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000016,/work,lustre,-1,0,0,0,103,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,17,543080771381885753,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000017,/work,lustre,-1,0,0,0,96,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,18,10835446844077063649,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000018,/work,lustre,-1,0,0,0,99,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,19,11456084936891164068,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000019,/work,lustre,-1,0,0,0,105,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,2,14883551522241093662,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000002,/work,lustre,-1,0,0,0,104,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,20,6952977223260420288,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000020,/work,lustre,-1,0,0,0,99,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,21,6967897993156581575,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000021,/work,lustre,-1,0,0,0,96,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,22,11776400032675197488,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000022,/work,lustre,-1,0,0,0,107,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,23,13962928856959232786,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000023,/work,lustre,-1,0,0,0,105,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,24,7978744808414421858,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000024,/work,lustre,-1,0,0,0,96,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,25,91761553317753916,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000025,/work,lustre,-1,0,0,0,98,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,26,17487529892034880088,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000026,/work,lustre,-1,0,0,0,102,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,27,888365112565959369,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000027,/work,lustre,-1,0,0,0,104,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,28,9557478236074687298,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000028,/work,lustre,-1,0,0,0,106,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,29,14649271063842739577,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_file_explosion_t65536_n128_r1.00000029,/work,lustre,-1,0,0,0,97,ddn_hdd,1,raid0,1048576,1,1
