module,rank,record id,file name,mount pt,fs type,LUSTRE_COMP1_EXT_END,LUSTRE_COMP1_EXT_START,LUSTRE_COMP1_FLAGS,LUSTRE_COMP1_MIRROR_ID,LUSTRE_COMP1_OST_ID_0,LUSTRE_COMP1_POOL_NAME,LUSTRE_COMP1_STRIPE_COUNT,LUSTRE_COMP1_STRIPE_PATTERN,LUSTRE_COMP1_STRIPE_SIZE,LUSTRE_NUM_COMPONENTS,LUSTRE_NUM_STRIPES
LUSTRE,0,8400763814197154277,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000000,/work,lustre,-1,0,0,0,97,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,1,90231035209433980,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000001,/work,lustre,-1,0,0,0,99,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,10,6275196018644935627,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000010,/work,lustre,-1,0,0,0,102,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,11,16656163032708658498,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000011,/work,lustre,-1,0,0,0,101,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,12,5041712423711253550,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000012,/work,lustre,-1,0,0,0,98,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,13,8531410900402442526,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000013,/work,lustre,-1,0,0,0,102,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,14,880831460789580750,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000014,/work,lustre,-1,0,0,0,105,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,15,1607161106955372094,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000015,/work,lustre,-1,0,0,0,106,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,2,13559910140930696363,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000002,/work,lustre,-1,0,0,0,107,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,3,12346635672087884681,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000003,/work,lustre,-1,0,0,0,96,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,4,15102692386516511456,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000004,/work,lustre,-1,0,0,0,105,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,5,5239181154863667655,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000005,/work,lustre,-1,0,0,0,107,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,6,2910168938085242622,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000006,/work,lustre,-1,0,0,0,103,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,7,6703663209797012333,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000007,/work,lustre,-1,0,0,0,96,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,8,1387013729931427593,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000008,/work,lustre,-1,0,0,0,97,ddn_hdd,1,raid0,1048576,1,1
LUSTRE,9,10395032963397388876,/work/hdd/bdau/mbanisharifdehkordi/bench_scratch/bottleneck/ior_small_posix_t512_n16_r1.00000009,/work,lustre,-1,0,0,0,103,ddn_hdd,1,raid0,1048576,1,1
